age,name,selling_price,km_driven,transmission,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,owner_encoded,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol
9,473912.54207436397,550000,113600,1,0,1,0,0.0,0,1,0,0,0
16,184052.63157894736,190000,70000,1,0,1,0,2.0,0,0,0,0,1
6,675000.0,861999,20000,1,1,0,0,0.0,0,1,0,0,0
6,550000.0,782000,14000,1,1,0,0,0.0,0,0,0,0,1
6,525000.0,836000,26000,1,1,0,0,0.0,0,1,0,0,0
8,648800.0,696000,138925,1,1,0,0,0.0,0,0,0,0,1
8,638000.0,596000,121764,1,1,0,0,0.0,0,1,0,0,0
8,836000.0,612000,105429,1,1,0,0,0.0,0,0,0,0,1
9,241889.29787234042,114999,35000,1,0,1,0,0.0,0,0,0,0,1
7,250000.0,340000,60000,1,0,1,0,0.0,0,1,0,0,0
4,650000.0,550000,5000,1,0,1,0,0.0,0,0,0,0,1
16,473912.54207436397,114999,70000,1,0,1,0,2.0,0,0,0,0,1
5,800000.0,890000,20000,1,0,1,0,0.0,0,1,0,0,0
5,473912.54207436397,715000,8000,1,0,1,0,0.0,0,0,0,0,1
10,300000.0,525000,54000,1,1,0,0,1.0,0,0,0,0,1
10,466666.6666666667,475000,23122,1,1,0,0,1.0,0,0,0,0,1
12,365000.0,349000,44500,1,1,0,0,1.0,0,1,0,0,0
7,850000.0,825000,13599,0,1,0,0,0.0,0,0,0,0,1
10,495999.8,550000,100000,1,0,1,0,1.0,0,1,0,0,0
18,475000.0,95000,110000,1,0,1,0,2.0,0,0,0,0,1
10,860555.4444444445,725000,90000,1,0,1,0,1.0,0,1,0,0,0
5,502499.5,670000,17000,1,0,1,0,0.0,0,0,0,0,1
16,116862.0,65000,140000,1,0,1,0,0.0,0,0,0,0,1
9,559166.6666666666,500000,50000,1,0,1,0,1.0,0,1,0,0,0
7,370000.0,600000,53000,1,0,1,0,0.0,0,0,0,0,1
7,253750.0,350000,70000,1,0,1,0,1.0,0,0,0,0,1
12,199230.76923076922,200000,70000,1,0,1,0,1.0,0,1,0,0,0
12,245000.0,150000,80000,1,0,1,0,0.0,0,0,0,0,1
21,110000.0,75000,110000,1,0,1,0,1.0,0,1,0,0,0
11,341666.3333333333,350000,90000,1,0,1,0,1.0,0,1,0,0,0
6,1900000.0,1700000,15000,1,0,1,0,0.0,0,1,0,0,0
13,725000.0,890000,86000,0,0,1,0,1.0,0,1,0,0,0
10,496666.6666666667,500000,120000,1,0,1,0,0.0,0,1,0,0,0
5,750000.0,600000,5200,1,0,1,0,0.0,0,0,0,0,1
14,189166.66666666666,99000,60000,1,0,1,0,1.0,0,0,0,0,1
13,223500.0,235000,46000,1,0,1,0,0.0,0,0,0,0,1
18,125000.0,75000,40000,1,0,1,0,1.0,0,0,0,0,1
10,646666.6666666666,600000,90000,1,0,1,0,1.0,0,1,0,0,0
5,900000.0,1000000,25000,1,0,1,0,1.0,0,1,0,0,0
12,490416.4166666667,390000,90000,1,0,1,0,0.0,0,1,0,0,0
9,475000.0,600000,70000,1,0,1,0,0.0,0,1,0,0,0
7,506250.0,600000,70000,1,0,1,0,1.0,0,0,0,0,1
5,473912.54207436397,730000,35000,1,0,1,0,1.0,0,1,0,0,0
7,600000.0,450000,12700,0,0,1,0,0.0,0,0,0,0,1
13,329800.0,250000,80000,1,0,1,0,0.0,0,1,0,0,0
6,1350000.0,1400000,20000,1,0,1,0,0.0,0,1,0,0,0
6,340384.6153846154,300000,20000,1,0,1,0,0.0,0,0,0,0,1
7,473912.54207436397,800000,19000,1,0,1,0,0.0,0,0,0,0,1
15,473912.54207436397,125000,95000,1,0,1,0,1.0,0,1,0,0,0
12,245000.0,295000,90000,1,0,1,0,0.0,0,1,0,0,0
11,473912.54207436397,650000,45839,1,1,0,0,0.0,0,0,0,0,1
14,170000.0,200000,74510,1,1,0,0,0.0,0,0,0,0,1
15,170000.0,130000,87293,1,1,0,0,0.0,0,0,0,0,1
12,253571.2857142857,250000,156040,1,1,0,0,0.0,0,1,0,0,0
20,483333.3333333333,400000,93415,1,1,0,0,0.0,0,1,0,0,0
7,828999.0,430000,101159,1,1,0,0,0.0,0,0,0,0,1
9,160000.0,170000,80000,1,0,1,0,1.0,0,0,0,0,1
5,473912.54207436397,450000,12000,1,0,1,0,0.0,0,0,0,0,1
11,470000.0,350000,90000,1,0,1,0,0.0,0,0,0,0,1
13,156000.0,130000,68519,1,1,0,0,0.0,0,0,0,0,1
12,185545.45454545456,180000,55130,1,1,0,0,0.0,0,1,0,0,0
10,350000.0,475000,65239,1,1,0,0,0.0,0,0,0,0,1
9,500000.0,470000,58182,1,1,0,0,0.0,0,0,0,0,1
12,473912.54207436397,200000,91245,1,1,0,0,0.0,0,1,0,0,0
11,702733.3333333334,650000,102989,1,1,0,0,0.0,0,1,0,0,0
14,473912.54207436397,400000,50000,1,0,1,0,0.0,0,0,0,0,1
10,494886.77358490566,409999,90000,1,0,1,0,0.0,0,1,0,0,0
6,439925.8888888889,640000,25000,1,0,1,0,0.0,0,1,0,0,0
17,141550.0,160000,80000,1,0,1,0,1.0,0,0,0,0,1
6,600000.0,750000,70000,1,0,1,0,0.0,0,1,0,0,0
22,473912.54207436397,150000,50000,1,0,1,0,2.0,0,1,0,0,0
16,83500.0,80000,100000,1,0,1,0,1.0,0,0,0,0,1
8,390000.0,240000,90000,1,0,1,0,2.0,0,1,0,0,0
19,57500.0,60000,60000,1,0,1,0,2.0,0,0,0,0,1
17,116689.58620689655,70000,120000,1,0,1,0,2.0,0,0,0,0,1
16,290000.0,285000,90000,0,0,1,0,1.0,0,1,0,0,0
9,450666.6296296296,350000,60000,1,0,1,0,1.0,0,1,0,0,0
9,473912.54207436397,699000,30000,1,0,1,0,1.0,0,1,0,0,0
13,271000.0,275000,108000,1,0,1,0,1.0,0,1,0,0,0
12,250000.0,350000,160000,1,0,1,0,1.0,0,1,0,0,0
18,143553.76923076922,135000,90000,1,0,1,0,2.0,0,0,0,0,1
14,473912.54207436397,325000,120000,1,0,1,0,2.0,0,1,0,0,0
12,702733.3333333334,650000,102000,1,0,1,0,1.0,0,1,0,0,0
15,350000.0,300000,178000,1,0,1,0,1.0,0,1,0,0,0
10,1126250.0,1200000,200000,1,0,1,0,1.0,0,1,0,0,0
12,473912.54207436397,450000,60000,1,1,0,0,0.0,0,0,0,0,1
5,300000.0,425000,3000,1,0,1,0,0.0,0,0,0,0,1
18,124097.53658536586,150000,75118,1,0,1,0,1.0,0,0,0,0,1
11,321800.0,290000,140000,1,0,1,0,1.0,0,1,0,0,0
10,473912.54207436397,335000,60000,1,0,1,0,1.0,0,0,0,0,1
18,473912.54207436397,120000,79000,1,1,0,0,3.0,0,0,0,0,1
19,473912.54207436397,20000,25000,1,0,1,0,1.0,0,0,0,0,1
12,131428.57142857142,220000,70000,1,0,1,0,1.0,0,1,0,0,0
19,50000.0,61000,4637,1,0,1,0,1.0,0,0,0,0,1
8,440666.6296296296,620000,70000,1,0,1,0,0.0,0,1,0,0,0
10,473912.54207436397,425000,100000,1,0,1,0,1.0,0,1,0,0,0
15,135000.0,85000,120000,1,0,1,0,1.0,0,1,0,0,0
9,473912.54207436397,270000,40000,1,0,1,0,1.0,0,1,0,0,0
15,230909.0,180000,220000,1,0,1,0,0.0,0,1,0,0,0
7,425000.0,450000,30000,1,0,1,0,0.0,0,0,0,0,1
12,473912.54207436397,450000,42655,1,0,1,0,0.0,0,1,0,0,0
7,300000.0,250000,43000,1,0,1,0,1.0,0,0,0,0,1
12,473912.54207436397,725000,70000,1,0,1,0,0.0,0,1,0,0,0
14,243333.33333333334,250000,55000,1,0,1,0,0.0,0,0,0,0,1
14,473912.54207436397,99000,80000,1,0,1,0,1.0,0,1,0,0,0
7,265000.0,350000,55000,1,0,1,0,0.0,0,0,0,0,1
6,473912.54207436397,511000,70000,1,0,1,0,0.0,0,0,0,0,1
12,234888.88888888888,300000,80000,1,0,1,0,0.0,0,1,0,0,0
14,473912.54207436397,1100000,110000,0,0,1,0,0.0,0,0,0,0,1
14,223833.33333333334,125000,60000,1,0,1,0,2.0,0,0,0,0,1
6,465750.0,500000,30000,1,0,1,0,0.0,0,0,0,0,1
11,562000.0,385000,80000,1,0,1,0,1.0,0,1,0,0,0
12,473912.54207436397,350000,90000,1,0,1,0,0.0,0,0,0,0,1
21,473912.54207436397,60000,50000,1,0,1,0,0.0,0,0,0,0,1
12,178263.15789473685,300000,50000,1,0,1,0,0.0,0,0,0,0,1
12,300000.0,400000,70000,1,0,1,0,0.0,0,1,0,0,0
10,566363.6363636364,550000,110000,1,0,1,0,0.0,0,1,0,0,0
12,372500.0,300000,80000,1,0,1,0,1.0,0,0,0,0,1
12,387409.0909090909,250000,156000,1,0,1,0,0.0,0,1,0,0,0
12,473912.54207436397,800000,180000,1,0,1,0,0.0,0,1,0,0,0
6,366200.0,300000,25000,1,0,1,0,0.0,0,0,0,0,1
20,116344.75862068965,80000,120000,1,0,1,0,0.0,0,0,0,0,1
4,473912.54207436397,1200000,11000,1,0,1,0,0.0,0,1,0,0,0
7,473912.54207436397,355000,40000,0,0,1,0,0.0,0,0,0,0,1
9,492811.28301886795,520000,50000,1,0,1,0,0.0,0,1,0,0,0
12,290666.6666666667,500000,26000,1,0,1,0,0.0,0,1,0,0,0
16,124951.21951219512,114999,30000,1,0,1,0,0.0,0,0,0,0,1
10,473912.54207436397,1800000,50000,1,0,1,0,0.0,0,1,0,0,0
6,470000.0,800000,20000,1,0,1,0,0.0,0,1,0,0,0
16,145861.46153846153,105000,30000,1,0,1,0,1.0,0,0,0,0,1
13,124463.39024390244,135000,78000,1,0,1,0,0.0,0,0,0,0,1
13,307799.96,170000,40000,1,0,1,0,1.0,0,0,0,0,1
10,537500.0,550000,100000,1,0,1,0,0.0,0,0,0,0,1
15,444999.8,250000,70000,1,0,1,0,2.0,0,0,0,0,1
10,473912.54207436397,650000,30000,1,0,1,0,1.0,0,1,0,0,0
16,473912.54207436397,210000,77000,0,0,1,0,2.0,0,0,0,0,1
13,346000.0,260000,150000,1,0,1,0,0.0,0,1,0,0,0
8,561199.9,750000,69000,1,0,1,0,0.0,0,1,0,0,0
8,473912.54207436397,1350000,120000,0,0,1,0,0.0,0,1,0,0,0
12,239333.33333333334,220000,120000,1,0,1,0,1.0,0,1,0,0,0
16,180000.0,110000,110000,1,0,1,0,1.0,0,0,0,0,1
7,745000.0,1230000,70000,0,0,1,0,0.0,0,1,0,0,0
11,288166.6666666667,220000,110000,1,0,1,0,0.0,0,1,0,0,0
15,70000.0,130000,50000,1,0,1,0,0.0,0,1,0,0,0
12,220000.0,330000,44000,1,0,1,0,0.0,0,0,0,0,1
14,353749.75,254999,90000,1,0,1,0,1.0,0,0,0,0,1
10,477500.0,600000,50000,1,0,1,0,1.0,0,0,0,0,1
12,236874.875,210000,50000,1,0,1,0,0.0,0,0,0,0,1
10,325000.0,300000,146000,1,0,1,0,0.0,0,1,0,0,0
6,473912.54207436397,426000,15000,0,0,1,0,0.0,0,0,0,0,1
9,294315.7368421053,265000,60000,1,0,1,0,0.0,0,0,0,0,1
8,350000.0,450000,35000,1,0,1,0,1.0,0,0,0,0,1
12,482916.4166666667,480000,80000,1,0,1,0,0.0,0,1,0,0,0
14,85000.0,40000,90000,1,0,1,0,0.0,0,0,0,0,1
13,318749.5,395000,70000,1,0,1,0,1.0,0,0,0,0,1
11,305400.0,229999,62000,1,0,1,0,1.0,0,0,0,0,1
6,473912.54207436397,875000,10000,0,0,1,0,0.0,0,0,0,0,1
14,309999.5,170000,80000,1,0,1,0,3.0,1,0,0,0,0
9,493714.28571428574,500000,35000,1,0,1,0,1.0,0,0,0,0,1
5,473912.54207436397,450000,40000,1,0,1,0,0.0,0,0,0,0,1
12,571899.9,550000,120000,1,0,1,0,2.0,0,1,0,0,0
11,160000.0,200000,60000,1,0,1,0,0.0,0,0,0,0,1
16,87461.53846153847,80000,90000,1,0,1,0,1.0,0,0,0,0,1
14,280454.36363636365,300000,250000,1,0,1,0,1.0,0,1,0,0,0
5,861999.0,675000,15000,1,0,1,0,0.0,0,1,0,0,0
7,333750.0,260000,30000,1,0,1,0,0.0,0,0,0,0,1
23,137285.7142857143,70000,117000,1,0,1,0,1.0,0,0,0,0,1
20,115655.10344827586,100000,70000,1,0,1,0,0.0,0,0,0,0,1
12,1050000.0,730000,110000,1,0,1,0,1.0,0,1,0,0,0
8,541666.6666666666,525000,100000,1,0,1,0,1.0,0,1,0,0,0
8,541666.6666666666,525000,105000,1,0,1,0,1.0,0,1,0,0,0
15,787500.0,550000,182000,1,0,1,0,2.0,0,1,0,0,0
12,473912.54207436397,420000,95000,1,0,1,0,1.0,0,1,0,0,0
9,600000.0,500000,70000,1,0,1,0,0.0,0,0,0,0,1
15,141300.0,165000,76000,1,0,1,0,1.0,0,0,0,0,1
10,468749.75,650000,70000,1,0,1,0,1.0,0,1,0,0,0
11,199615.38461538462,195000,46000,1,0,1,0,0.0,0,1,0,0,0
18,77500.0,90000,90000,1,0,1,0,0.0,0,0,0,0,1
8,361250.0,515000,50000,1,0,1,0,0.0,0,1,0,0,0
7,617200.0,700000,24585,1,1,0,0,4.0,0,1,0,0,0
23,78125.0,62000,70000,1,0,1,0,0.0,0,0,0,0,1
13,350000.0,220000,110000,1,0,1,0,2.0,0,1,0,0,0
5,473912.54207436397,520000,10000,1,0,1,0,0.0,1,0,0,0,0
14,473912.54207436397,170000,100000,1,0,1,0,0.0,0,0,0,0,1
13,203461.53846153847,190000,110000,1,0,1,0,1.0,0,1,0,0,0
13,206538.46153846153,150000,100000,1,0,1,0,1.0,0,1,0,0,0
15,184999.5,125000,65000,1,0,1,0,0.0,0,0,0,0,1
9,361666.3333333333,290000,40000,1,0,1,0,2.0,0,1,0,0,0
5,473912.54207436397,490000,13900,1,0,1,0,0.0,0,0,0,0,1
7,620000.0,434999,17563,1,0,1,0,0.0,0,0,0,0,1
8,345000.0,380000,15000,1,0,1,0,0.0,0,0,0,0,1
12,260833.33333333334,200000,82000,1,0,1,0,1.0,0,1,0,0,0
8,472500.0,495000,40000,1,0,1,0,0.0,0,1,0,0,0
10,1050000.0,894999,173000,1,0,1,0,2.0,0,1,0,0,0
10,766666.6666666666,600000,151000,1,0,1,0,1.0,0,1,0,0,0
9,308200.0,300000,50000,1,0,1,0,0.0,0,0,0,0,1
7,330000.0,430000,15000,1,0,1,0,0.0,0,0,0,0,1
7,473912.54207436397,370000,80000,1,0,1,0,0.0,0,1,0,0,0
5,610200.0,750000,11000,1,0,1,0,0.0,0,0,0,0,1
8,473912.54207436397,300000,50000,1,0,1,0,0.0,1,0,0,0,0
12,820000.0,700000,120000,0,0,1,0,1.0,0,1,0,0,0
17,116666.66666666667,100000,70000,1,0,1,0,2.0,0,0,0,1,0
9,379500.0,300000,90000,1,0,1,0,0.0,0,0,0,0,1
12,211250.0,130000,185000,1,0,1,0,1.0,0,1,0,0,0
8,596000.0,650000,40000,1,0,1,0,0.0,0,1,0,0,0
7,444740.74074074073,509999,25000,1,0,1,0,0.0,0,1,0,0,0
11,960000.0,1000000,117780,1,0,1,0,1.0,0,1,0,0,0
14,247333.0,280000,120000,1,0,1,0,1.0,0,1,0,0,0
7,480000.0,600000,120000,1,0,1,0,0.0,0,1,0,0,0
11,473912.54207436397,210000,120000,1,0,1,0,2.0,0,1,0,0,0
10,1575000.0,1150000,110000,0,0,1,0,1.0,0,1,0,0,0
6,250937.375,245000,30000,1,0,1,0,0.0,0,0,0,0,1
8,372000.0,375000,25000,1,0,1,0,0.0,0,0,0,0,1
9,882000.0,150000,55000,1,0,1,0,1.0,0,1,0,0,0
6,1337500.0,1450000,20000,1,0,1,0,0.0,0,1,0,0,0
10,576899.9,500000,100000,1,0,1,0,1.0,0,1,0,0,0
17,125926.80487804877,75000,40000,1,0,1,0,1.0,0,0,0,0,1
18,473912.54207436397,225000,80000,0,0,1,0,2.0,0,0,0,0,1
18,473912.54207436397,275000,80000,0,0,1,0,3.0,0,0,0,0,1
6,688300.0,620000,35000,1,0,1,0,0.0,0,1,0,0,0
14,473912.54207436397,600000,110000,1,0,1,0,1.0,0,1,0,0,0
13,473912.54207436397,275000,160000,1,0,1,0,0.0,0,1,0,0,0
11,163666.66666666666,125000,125000,1,0,1,0,0.0,0,1,0,0,0
13,130000.0,80000,62000,1,0,1,0,1.0,0,0,0,0,1
13,288500.0,199000,120000,1,0,1,0,1.0,0,1,0,0,0
8,315750.0,440000,33000,1,0,1,0,1.0,0,0,0,0,1
11,491428.5714285714,250000,80000,1,0,1,0,3.0,0,1,0,0,0
7,691666.6666666666,700000,35000,1,0,1,0,0.0,0,1,0,0,0
9,473912.54207436397,450000,50000,1,0,1,0,0.0,0,1,0,0,0
5,473912.54207436397,240000,5000,1,0,1,0,0.0,0,0,0,0,1
8,689375.0,650000,81595,1,1,0,0,0.0,0,1,0,0,0
19,473912.54207436397,71000,22000,1,0,1,0,0.0,0,0,0,0,1
9,360000.0,400000,40000,1,0,1,0,0.0,0,0,0,0,1
16,143938.38461538462,130000,40000,1,0,1,0,1.0,0,0,0,0,1
11,425000.0,300000,70000,1,0,1,0,1.0,0,1,0,0,0
5,473912.54207436397,1100000,4000,1,0,1,0,0.0,0,1,0,0,0
9,2225000.0,2200000,24000,0,0,1,0,0.0,0,1,0,0,0
6,652500.0,800000,13500,1,1,0,0,0.0,0,0,0,0,1
11,473912.54207436397,490000,40000,1,0,1,0,0.0,0,1,0,0,0
6,612000.0,836000,9700,1,1,0,0,0.0,0,0,0,0,1
12,400000.0,375000,62000,1,0,1,0,1.0,0,0,0,0,1
8,1022250.0,1249000,24000,1,1,0,0,0.0,0,1,0,0,0
5,718750.0,1240000,13000,1,1,0,0,0.0,0,1,0,0,0
15,473912.54207436397,35000,50000,1,0,1,0,2.0,0,0,0,0,1
7,1045000.0,1068000,36000,1,1,0,0,0.0,0,0,0,0,1
7,1037250.0,1189000,40000,1,1,0,0,0.0,0,1,0,0,0
6,473912.54207436397,700000,27000,1,0,1,0,0.0,0,0,0,0,1
8,289842.05263157893,350000,40000,1,0,1,0,0.0,0,0,0,0,1
15,258333.33333333334,254999,80000,1,0,1,0,1.0,0,0,0,0,1
19,160000.0,229999,221000,1,0,1,0,2.0,0,1,0,0,0
8,576000.0,750000,80000,1,0,1,0,0.0,0,1,0,0,0
12,233500.0,325000,119000,1,0,1,0,1.0,0,1,0,0,0
15,395000.0,760000,190000,1,0,1,0,1.0,0,1,0,0,0
7,473912.54207436397,509999,25000,0,0,1,0,0.0,0,0,0,0,1
11,335000.0,363000,28740,1,0,1,0,0.0,0,0,0,0,1
14,206999.85714285713,229999,48500,1,0,1,0,0.0,0,0,0,0,1
12,375000.0,290000,110000,1,0,1,0,1.0,0,0,0,0,1
6,511555.55555555556,550000,30000,1,0,1,0,0.0,0,0,0,0,1
13,267500.0,125000,120000,1,0,1,0,1.0,0,1,0,0,0
10,473912.54207436397,2000000,130000,0,0,1,0,0.0,0,1,0,0,0
16,600000.0,350000,140000,1,0,1,0,1.0,0,1,0,0,0
13,498846.07692307694,390000,90000,1,0,1,0,0.0,0,1,0,0,0
9,349857.14285714284,220000,45000,1,0,1,0,0.0,0,0,0,0,1
19,81666.66666666667,140000,80000,1,0,1,0,2.0,0,0,0,0,1
6,473912.54207436397,370000,15000,0,0,1,0,0.0,0,0,0,0,1
5,490358.4528301887,650000,20000,1,0,1,0,0.0,0,1,0,0,0
7,165000.0,280000,37000,1,0,1,0,0.0,0,0,0,0,1
8,492433.92452830187,540000,80000,1,0,1,0,0.0,0,1,0,0,0
22,473912.54207436397,50000,120000,1,0,1,0,3.0,0,1,0,0,0
6,473912.54207436397,800000,20000,1,0,1,0,0.0,0,0,0,0,1
8,600000.0,515000,25000,1,0,1,0,0.0,0,1,0,0,0
14,330000.0,220000,96000,1,0,1,0,2.0,0,0,0,0,1
11,473912.54207436397,165000,53000,1,1,0,0,0.0,0,0,0,0,1
14,221000.0,221000,65000,1,1,0,0,0.0,0,1,0,0,0
9,178599.8,245000,43000,1,1,0,0,0.0,0,0,0,0,1
12,473912.54207436397,260000,42000,1,1,0,0,0.0,0,0,0,0,1
13,601666.6666666666,550000,73000,0,1,0,0,0.0,0,1,0,0,0
9,473912.54207436397,434999,29000,1,1,0,0,0.0,0,0,0,0,1
11,743333.3333333334,450000,95000,1,1,0,0,0.0,0,1,0,0,0
10,215000.0,290000,25000,1,0,1,0,0.0,0,0,0,0,1
13,473912.54207436397,305000,53000,1,1,0,0,1.0,0,0,0,0,1
13,473912.54207436397,265000,20000,1,1,0,0,0.0,0,0,0,0,1
10,341666.6666666667,325000,57000,1,1,0,0,0.0,0,0,0,0,1
10,424285.71428571426,550000,52000,1,1,0,0,0.0,0,1,0,0,0
16,171666.66666666666,105000,40000,1,0,1,0,0.0,0,0,0,0,1
12,358333.3333333333,275000,47000,1,1,0,0,0.0,0,0,0,0,1
12,408000.0,434999,47000,1,1,0,0,1.0,0,0,0,0,1
8,692500.0,690000,73000,1,1,0,0,0.0,0,1,0,0,0
12,425000.0,249000,42000,1,1,0,0,1.0,0,0,0,0,1
12,218749.75,204999,60000,1,1,0,0,2.0,0,0,0,0,1
9,293750.0,190000,120000,1,0,1,0,0.0,0,0,0,0,1
12,124097.53658536586,150000,50000,1,0,1,0,0.0,0,0,0,0,1
6,660300.0,900000,25000,1,0,1,0,0.0,0,1,0,0,0
5,473912.54207436397,950000,11000,0,0,1,0,0.0,0,0,0,0,1
11,400000.0,475000,80000,1,0,1,0,0.0,0,0,0,0,1
11,346666.6666666667,450000,75000,1,0,1,0,1.0,0,1,0,0,0
15,473912.54207436397,1200000,45000,0,0,1,0,2.0,0,1,0,0,0
17,314428.4285714286,300000,100000,1,0,1,0,1.0,0,1,0,0,0
10,473912.54207436397,350000,60000,1,0,1,0,1.0,0,1,0,0,0
13,173750.0,229999,160000,1,0,1,0,1.0,0,1,0,0,0
9,473912.54207436397,821000,50000,1,0,1,0,0.0,0,0,0,0,1
10,297736.7894736842,200000,80000,1,0,1,0,1.0,0,0,0,0,1
7,712000.0,1000000,60000,1,0,1,0,1.0,0,1,0,0,0
8,232916.58333333334,220000,60000,1,0,1,0,1.0,0,0,0,0,1
9,675000.0,459999,148620,1,1,0,0,0.0,0,1,0,0,0
12,285000.0,310000,70000,1,0,1,0,1.0,0,1,0,0,0
6,819999.0,815000,42000,1,0,1,0,0.0,0,1,0,0,0
7,855000.0,1200000,40000,1,0,1,0,0.0,0,1,0,0,0
13,300000.0,170000,150000,1,0,1,0,1.0,0,1,0,0,0
7,870000.0,1000000,30000,1,0,1,0,0.0,0,1,0,0,0
14,185894.73684210525,155000,90000,1,0,1,0,3.0,0,0,0,0,1
7,670000.0,400000,120000,1,0,1,0,0.0,0,1,0,0,0
8,255000.0,400000,80000,1,0,1,0,1.0,0,1,0,0,0
14,473912.54207436397,250000,80000,1,0,1,0,1.0,0,1,0,0,0
16,87500.0,150000,50000,1,0,1,0,2.0,0,0,0,0,1
22,63500.0,80000,70000,1,0,1,0,1.0,0,0,0,0,1
10,473912.54207436397,325000,70000,0,0,1,0,0.0,0,1,0,0,0
5,473912.54207436397,738000,8000,0,0,1,0,0.0,0,0,0,0,1
8,292473.63157894736,300000,30000,1,0,1,0,0.0,0,0,0,0,1
12,151400.0,150000,110000,1,0,1,0,0.0,0,1,0,0,0
17,555000.0,440000,223000,1,0,1,0,3.0,0,1,0,0,0
13,473912.54207436397,280000,110000,1,0,1,0,0.0,0,1,0,0,0
18,80000.0,100000,120000,1,0,1,0,1.0,0,0,0,0,1
16,525000.0,150000,100000,1,0,1,0,1.0,0,0,0,0,1
10,495452.7924528302,380000,100000,1,0,1,0,1.0,0,1,0,0,0
18,115999.93103448275,90000,60000,1,0,1,0,1.0,0,0,0,0,1
16,409999.0,300000,270000,1,0,1,0,2.0,0,1,0,0,0
13,473912.54207436397,275000,60000,1,0,1,0,1.0,0,1,0,0,0
15,140000.0,180000,41090,1,0,1,0,0.0,0,0,0,0,1
12,388545.45454545453,225000,296823,1,0,1,0,0.0,0,1,0,0,0
10,240080.7659574468,200000,40000,1,0,1,0,0.0,0,0,0,0,1
13,473912.54207436397,500000,40000,1,0,1,0,1.0,0,0,0,0,1
14,473912.54207436397,300000,70000,1,0,1,0,1.0,0,0,0,0,1
9,655000.0,765000,80000,1,0,1,0,1.0,0,1,0,0,0
7,490358.4528301887,650000,90000,1,0,1,0,0.0,0,1,0,0,0
7,473912.54207436397,380000,19000,1,0,1,0,0.0,0,0,0,0,1
10,493566.0,480000,110000,1,0,1,0,1.0,0,1,0,0,0
14,110000.0,145000,68000,1,0,1,0,1.0,1,0,0,0,0
13,236000.0,280000,120000,1,0,1,0,1.0,0,1,0,0,0
10,497811.30188679247,254999,30000,1,0,1,0,0.0,0,1,0,0,0
8,473912.54207436397,300000,90000,1,0,1,0,1.0,0,0,0,0,1
9,445851.81481481483,480000,140000,1,0,1,0,2.0,0,1,0,0,0
7,473912.54207436397,850000,44500,0,0,1,0,0.0,0,0,0,0,1
10,452222.22222222225,350000,52000,1,0,1,0,1.0,0,1,0,0,0
8,603750.0,650000,26000,1,0,1,0,0.0,0,0,0,0,1
17,473912.54207436397,550000,80000,1,0,1,0,1.0,0,0,0,0,1
9,338428.5714285714,300000,35000,1,0,1,0,0.0,0,0,0,0,1
16,163777.77777777778,150000,60000,1,0,1,0,1.0,0,0,0,0,1
10,379500.0,300000,120000,1,0,1,0,0.0,0,0,0,0,1
20,91666.66666666667,80000,58000,1,0,1,0,0.0,0,0,0,0,1
13,165000.0,180000,80000,1,0,1,0,2.0,0,1,0,0,0
15,150000.0,110000,100000,1,0,1,0,3.0,0,1,0,0,0
9,367000.0,425000,12000,1,0,1,0,0.0,0,0,0,0,1
8,487500.0,700000,35000,1,0,1,0,0.0,0,1,0,0,0
14,227500.0,130000,50000,1,0,1,0,1.0,0,0,0,0,1
7,571199.9,650000,67000,1,0,1,0,0.0,0,1,0,0,0
11,473912.54207436397,400000,100000,1,0,1,0,1.0,0,0,0,0,1
7,800000.0,800000,60000,1,0,1,0,0.0,0,1,0,0,0
7,682800.0,675000,70000,1,0,1,0,0.0,0,1,0,0,0
7,245499.83333333334,210000,50000,1,0,1,0,3.0,0,0,0,0,1
15,294090.7272727273,150000,120000,1,0,1,0,2.0,0,1,0,0,0
17,473912.54207436397,45000,100000,1,0,1,0,3.0,1,0,0,0,0
9,491428.5714285714,516000,90000,1,0,1,0,0.0,0,0,0,0,1
10,500857.14285714284,450000,80000,1,0,1,0,0.0,0,0,0,0,1
12,126272.72727272728,134000,90000,1,0,1,0,1.0,0,0,0,0,1
10,478333.3333333333,509999,157000,1,0,1,0,1.0,0,1,0,0,0
8,470000.0,500000,20000,1,0,1,0,0.0,0,0,0,0,1
16,126666.66666666667,130000,80000,1,0,1,0,3.0,0,0,0,0,1
9,545000.0,575000,60000,1,0,1,0,0.0,0,1,0,0,0
9,685500.0,550000,49000,1,0,1,0,0.0,0,0,0,0,1
15,473912.54207436397,145000,89255,1,0,1,0,0.0,0,1,0,0,0
4,236953.10638297873,347000,5000,1,0,1,0,0.0,0,0,0,0,1
11,175000.0,275000,110000,1,0,1,0,0.0,0,1,0,0,0
14,510000.0,630000,200000,1,0,1,0,2.0,0,1,0,0,0
12,162500.0,160000,90000,1,0,1,0,1.0,0,1,0,0,0
14,185000.0,150000,63000,1,0,1,0,2.0,0,1,0,0,0
9,473912.54207436397,550000,23000,1,0,1,0,0.0,0,0,0,0,1
11,266666.6666666667,349000,100000,1,0,1,0,0.0,0,1,0,0,0
20,300000.0,229999,168000,1,0,1,0,3.0,0,1,0,0,0
16,115000.0,110000,90000,1,0,1,0,2.0,0,1,0,0,0
